hr,Ki67neg,Ki67pos_pre,Ki67pos_post,Apoptosis
1.2, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.2166666666666666, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.2333333333333334, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.25, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.2666666666666666, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.2833333333333334, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.3, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.3166666666666667, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.3333333333333333, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.35, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.3666666666666667, 0.983016983016983, 0.016983016983016984, 0.0, 0.0
1.3833333333333333, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.4, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.4166666666666667, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.4333333333333333, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.45, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.4666666666666666, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.4833333333333334, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.5, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.5166666666666666, 0.9820179820179821, 0.017982017982017984, 0.0, 0.0
1.5333333333333334, 0.98001998001998, 0.01998001998001998, 0.0, 0.0
1.55, 0.98001998001998, 0.01998001998001998, 0.0, 0.0
1.5666666666666667, 0.98001998001998, 0.01998001998001998, 0.0, 0.0
1.5833333333333333, 0.98001998001998, 0.01998001998001998, 0.0, 0.0
1.6, 0.98001998001998, 0.01998001998001998, 0.0, 0.0
1.6166666666666667, 0.98001998001998, 0.01998001998001998, 0.0, 0.0
1.6333333333333333, 0.9790209790209791, 0.02097902097902098, 0.0, 0.0
1.65, 0.9790209790209791, 0.02097902097902098, 0.0, 0.0
1.6666666666666667, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.6833333333333333, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.7, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.7166666666666666, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.7333333333333334, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.75, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.7666666666666666, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.7833333333333334, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.8, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.8166666666666667, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.8333333333333333, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.85, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.8666666666666667, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.8833333333333333, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.9, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.9166666666666667, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.9333333333333333, 0.978021978021978, 0.02197802197802198, 0.0, 0.0
1.95, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
1.9666666666666666, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
1.9833333333333334, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
2.0, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
2.0166666666666666, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
2.033333333333333, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
2.05, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
2.066666666666667, 0.977022977022977, 0.022977022977022976, 0.0, 0.0
2.0833333333333335, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.1, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.1166666666666667, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.1333333333333333, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.15, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.1666666666666665, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.183333333333333, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.2, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.216666666666667, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.2333333333333334, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.25, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.2666666666666666, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.283333333333333, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.3, 0.9760239760239761, 0.023976023976023976, 0.0, 0.0
2.316666666666667, 0.975024975024975, 0.024975024975024976, 0.0, 0.0
2.3333333333333335, 0.975024975024975, 0.024975024975024976, 0.0, 0.0
2.35, 0.975024975024975, 0.024975024975024976, 0.0, 0.0
2.3666666666666667, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.3833333333333333, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.4, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.4166666666666665, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.433333333333333, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.45, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.466666666666667, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.4833333333333334, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.5, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.5166666666666666, 0.973026973026973, 0.026973026973026972, 0.0, 0.0
2.533333333333333, 0.972027972027972, 0.027972027972027972, 0.0, 0.0
2.55, 0.972027972027972, 0.027972027972027972, 0.0, 0.0
2.566666666666667, 0.972027972027972, 0.027972027972027972, 0.0, 0.0
2.5833333333333335, 0.972027972027972, 0.027972027972027972, 0.0, 0.0
2.6, 0.972027972027972, 0.027972027972027972, 0.0, 0.0
2.6166666666666667, 0.971028971028971, 0.028971028971028972, 0.0, 0.0
2.6333333333333333, 0.971028971028971, 0.028971028971028972, 0.0, 0.0
2.65, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.6666666666666665, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.683333333333333, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.7, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.716666666666667, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.7333333333333334, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.75, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.7666666666666666, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.783333333333333, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.8, 0.97002997002997, 0.029970029970029972, 0.0, 0.0
2.816666666666667, 0.9690309690309691, 0.030969030969030968, 0.0, 0.0
2.8333333333333335, 0.9690309690309691, 0.030969030969030968, 0.0, 0.0
2.85, 0.9690309690309691, 0.030969030969030968, 0.0, 0.0
2.8666666666666667, 0.9690309690309691, 0.030969030969030968, 0.0, 0.0
2.8833333333333333, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
2.9, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
2.9166666666666665, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
2.933333333333333, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
2.95, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
2.966666666666667, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
2.9833333333333334, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
3.0, 0.968031968031968, 0.03196803196803197, 0.0, 0.0
3.0166666666666666, 0.965034965034965, 0.03496503496503497, 0.0, 0.0
3.033333333333333, 0.965034965034965, 0.03496503496503497, 0.0, 0.0
3.05, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.066666666666667, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.0833333333333335, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.1, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.1166666666666667, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.1333333333333333, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.15, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.1666666666666665, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.183333333333333, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.2, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.216666666666667, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.2333333333333334, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.25, 0.964035964035964, 0.03596403596403597, 0.0, 0.0
3.2666666666666666, 0.9630369630369631, 0.03696303696303696, 0.0, 0.0
3.283333333333333, 0.9630369630369631, 0.03696303696303696, 0.0, 0.0
3.3, 0.9630369630369631, 0.03696303696303696, 0.0, 0.0
3.316666666666667, 0.9630369630369631, 0.03696303696303696, 0.0, 0.0
3.3333333333333335, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.35, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.3666666666666667, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.3833333333333333, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.4, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.4166666666666665, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.433333333333333, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.45, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.466666666666667, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.4833333333333334, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.5, 0.962037962037962, 0.03796203796203796, 0.0, 0.0
3.5166666666666666, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.533333333333333, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.55, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.566666666666667, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.5833333333333335, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.6, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.6166666666666667, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.6333333333333333, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.65, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.6666666666666665, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.683333333333333, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.7, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.716666666666667, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.7333333333333334, 0.961038961038961, 0.03896103896103896, 0.0, 0.0
3.75, 0.9600399600399601, 0.03996003996003996, 0.0, 0.0
3.7666666666666666, 0.9590409590409591, 0.04095904095904096, 0.0, 0.0
3.783333333333333, 0.9590409590409591, 0.04095904095904096, 0.0, 0.0
3.8, 0.9590409590409591, 0.04095904095904096, 0.0, 0.0
3.816666666666667, 0.9590409590409591, 0.04095904095904096, 0.0, 0.0
3.8333333333333335, 0.9590409590409591, 0.04095904095904096, 0.0, 0.0
3.85, 0.9590409590409591, 0.04095904095904096, 0.0, 0.0
3.8666666666666667, 0.957042957042957, 0.04295704295704296, 0.0, 0.0
3.8833333333333333, 0.957042957042957, 0.04295704295704296, 0.0, 0.0
3.9, 0.9560439560439561, 0.04395604395604396, 0.0, 0.0
3.9166666666666665, 0.9560439560439561, 0.04395604395604396, 0.0, 0.0
3.933333333333333, 0.9560439560439561, 0.04395604395604396, 0.0, 0.0
3.95, 0.9560439560439561, 0.04395604395604396, 0.0, 0.0
3.966666666666667, 0.9560439560439561, 0.04395604395604396, 0.0, 0.0
3.9833333333333334, 0.955044955044955, 0.04495504495504495, 0.0, 0.0
4.0, 0.955044955044955, 0.04495504495504495, 0.0, 0.0
4.016666666666667, 0.955044955044955, 0.04495504495504495, 0.0, 0.0
4.033333333333333, 0.954045954045954, 0.04595404595404595, 0.0, 0.0
4.05, 0.954045954045954, 0.04595404595404595, 0.0, 0.0
4.066666666666666, 0.954045954045954, 0.04595404595404595, 0.0, 0.0
4.083333333333333, 0.954045954045954, 0.04595404595404595, 0.0, 0.0
4.1, 0.9530469530469531, 0.04695304695304695, 0.0, 0.0
4.116666666666666, 0.9530469530469531, 0.04695304695304695, 0.0, 0.0
4.133333333333334, 0.9530469530469531, 0.04695304695304695, 0.0, 0.0
4.15, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.166666666666667, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.183333333333334, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.2, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.216666666666667, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.233333333333333, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.25, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.266666666666667, 0.952047952047952, 0.04795204795204795, 0.0, 0.0
4.283333333333333, 0.951048951048951, 0.04895104895104895, 0.0, 0.0
4.3, 0.951048951048951, 0.04895104895104895, 0.0, 0.0
4.316666666666666, 0.9500499500499501, 0.04995004995004995, 0.0, 0.0
4.333333333333333, 0.9500499500499501, 0.04995004995004995, 0.0, 0.0
4.35, 0.949050949050949, 0.05094905094905095, 0.0, 0.0
4.366666666666666, 0.948051948051948, 0.05194805194805195, 0.0, 0.0
4.383333333333334, 0.948051948051948, 0.05194805194805195, 0.0, 0.0
4.4, 0.948051948051948, 0.05194805194805195, 0.0, 0.0
4.416666666666667, 0.948051948051948, 0.05194805194805195, 0.0, 0.0
4.433333333333334, 0.948051948051948, 0.05194805194805195, 0.0, 0.0
4.45, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.466666666666667, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.483333333333333, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.5, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.516666666666667, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.533333333333333, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.55, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.566666666666666, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.583333333333333, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.6, 0.9470529470529471, 0.052947052947052944, 0.0, 0.0
4.616666666666666, 0.9460539460539461, 0.053946053946053944, 0.0, 0.0
4.633333333333334, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.65, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.666666666666667, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.683333333333334, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.7, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.716666666666667, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.733333333333333, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.75, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.766666666666667, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.783333333333333, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.8, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.816666666666666, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.833333333333333, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.85, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.866666666666666, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.883333333333334, 0.945054945054945, 0.054945054945054944, 0.0, 0.0
4.9, 0.9440559440559441, 0.055944055944055944, 0.0, 0.0
4.916666666666667, 0.9440559440559441, 0.055944055944055944, 0.0, 0.0
4.933333333333334, 0.9440559440559441, 0.055944055944055944, 0.0, 0.0
4.95, 0.9430569430569431, 0.056943056943056944, 0.0, 0.0
4.966666666666667, 0.9430569430569431, 0.056943056943056944, 0.0, 0.0
4.983333333333333, 0.942057942057942, 0.057942057942057944, 0.0, 0.0
5.0, 0.942057942057942, 0.057942057942057944, 0.0, 0.0
5.016666666666667, 0.9400599400599401, 0.059940059940059943, 0.0, 0.0
5.033333333333333, 0.9400599400599401, 0.059940059940059943, 0.0, 0.0
5.05, 0.9400599400599401, 0.059940059940059943, 0.0, 0.0
5.066666666666666, 0.939060939060939, 0.060939060939060936, 0.0, 0.0
5.083333333333333, 0.939060939060939, 0.060939060939060936, 0.0, 0.0
5.1, 0.938061938061938, 0.061938061938061936, 0.0, 0.0
5.116666666666666, 0.938061938061938, 0.061938061938061936, 0.0, 0.0
5.133333333333334, 0.9370629370629371, 0.06293706293706294, 0.0, 0.0
5.15, 0.9370629370629371, 0.06293706293706294, 0.0, 0.0
5.166666666666667, 0.936063936063936, 0.06393606393606394, 0.0, 0.0
5.183333333333334, 0.936063936063936, 0.06393606393606394, 0.0, 0.0
5.2, 0.935064935064935, 0.06493506493506493, 0.0, 0.0
5.216666666666667, 0.9340659340659341, 0.06593406593406594, 0.0, 0.0
5.233333333333333, 0.9340659340659341, 0.06593406593406594, 0.0, 0.0
5.25, 0.9340659340659341, 0.06593406593406594, 0.0, 0.0
5.266666666666667, 0.9340659340659341, 0.06593406593406594, 0.0, 0.0
5.283333333333333, 0.9340659340659341, 0.06593406593406594, 0.0, 0.0
5.3, 0.9330669330669331, 0.06693306693306693, 0.0, 0.0
5.316666666666666, 0.9330669330669331, 0.06693306693306693, 0.0, 0.0
5.333333333333333, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.35, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.366666666666666, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.383333333333334, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.4, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.416666666666667, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.433333333333334, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.45, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.466666666666667, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.483333333333333, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.5, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.516666666666667, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.533333333333333, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.55, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.566666666666666, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.583333333333333, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.6, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.616666666666666, 0.932067932067932, 0.06793206793206794, 0.0, 0.0
5.633333333333334, 0.9310689310689311, 0.06893106893106893, 0.0, 0.0
5.65, 0.9310689310689311, 0.06893106893106893, 0.0, 0.0
5.666666666666667, 0.9310689310689311, 0.06893106893106893, 0.0, 0.0
5.683333333333334, 0.9310689310689311, 0.06893106893106893, 0.0, 0.0
5.7, 0.9310689310689311, 0.06893106893106893, 0.0, 0.0
5.716666666666667, 0.9300699300699301, 0.06993006993006994, 0.0, 0.0
5.733333333333333, 0.9300699300699301, 0.06993006993006994, 0.0, 0.0
5.75, 0.929070929070929, 0.07092907092907093, 0.0, 0.0
5.766666666666667, 0.929070929070929, 0.07092907092907093, 0.0, 0.0
5.783333333333333, 0.9280719280719281, 0.07192807192807193, 0.0, 0.0
5.8, 0.9280719280719281, 0.07192807192807193, 0.0, 0.0
5.816666666666666, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.833333333333333, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.85, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.866666666666666, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.883333333333334, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.9, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.916666666666667, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.933333333333334, 0.9270729270729271, 0.07292707292707293, 0.0, 0.0
5.95, 0.926073926073926, 0.07392607392607392, 0.0, 0.0
5.966666666666667, 0.926073926073926, 0.07392607392607392, 0.0, 0.0
5.983333333333333, 0.9240759240759241, 0.07592407592407592, 0.0, 0.0
6.0, 0.9240759240759241, 0.07592407592407592, 0.0, 0.0
6.016666666666667, 0.9240759240759241, 0.07592407592407592, 0.0, 0.0
6.033333333333333, 0.9240759240759241, 0.07592407592407592, 0.0, 0.0
6.05, 0.9240759240759241, 0.07592407592407592, 0.0, 0.0
6.066666666666666, 0.9240759240759241, 0.07592407592407592, 0.0, 0.0
6.083333333333333, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0
6.1, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0
6.116666666666666, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0
6.133333333333334, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0
6.15, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0
6.166666666666667, 0.9230769230769231, 0.07692307692307693, 0.0, 0.0
6.183333333333334, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.2, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.216666666666667, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.233333333333333, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.25, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.266666666666667, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.283333333333333, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.3, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.316666666666666, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.333333333333333, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.35, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.366666666666666, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.383333333333334, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
6.4, 0.922077922077922, 0.07792207792207792, 0.0, 0.0
